_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,_answers_hidden,correctness,coverage,informativeness,overall,please_include_any_other_notes_here,skip,aligned,explanation_1,explanation_1_source,explanation_2,explanation_2_source,id
3478700985,8/18/2023 00:56:18,6674708674,8/18/2023 00:55:21,False,cf_internal,0.8623,47306292,US,Oregon,Portland,67.42.150.249,False,0.0,0.0,0.0,-1.0,,,"In <mark>{Conclusion=>conclusion ,}</mark> I 'd like to <mark>{recoment=>recommend}</mark> that you should , first , know what you have to offer and <mark>{the advertising=>advertise}</mark> it .","- 'Conclusion' should be lowercase and have a comma after it to start a new sentence.
- 'Recoment' is misspelled and corrected to 'recommend.'
- 'The advertising' is grammatically incorrect and changed to 'advertise.'",llm,"- This is a capitalization error. The noun is part of an introductory phrase and should not be capitalized as it does not start the sentence.
- The correct spelling is ""recommend.""
- The noun phrase, ""the advertising,"" is substituted with the verb, ""advertise,"" to improve fluency and complete the sentence.",human,fce_dev_470
3478700986,8/21/2023 18:44:30,6675676063,8/21/2023 18:44:19,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,0.0,0.0,0.0,0.0,,,"To begin with , the actor you <mark>{publised=>publicized}</mark> was going to perform , did n't .","- The spelling of ""publised"" was corrected to ""publicized.""",llm,"- Spelling of ""publicized"" was corrected.",human,fce_test_570
3478700986,8/22/2023 00:02:10,6675721477,8/22/2023 00:01:16,False,cf_internal,0.8238,47329098,US,Michigan,Okemos,68.37.120.241,False,0.0,0.0,0.0,1.0,,,"To begin with , the actor you <mark>{publised=>publicized}</mark> was going to perform , did n't .","- The spelling of ""publised"" was corrected to ""publicized.""",llm,"- Spelling of ""publicized"" was corrected.",human,fce_test_570
3478700986,8/22/2023 01:31:57,6675744787,8/22/2023 01:31:29,False,cf_internal,0.8535,47231636,US,North Carolina,Greensboro,24.199.203.198,False,0.0,0.0,0.0,0.0,,,"To begin with , the actor you <mark>{publised=>publicized}</mark> was going to perform , did n't .","- The spelling of ""publised"" was corrected to ""publicized.""",llm,"- Spelling of ""publicized"" was corrected.",human,fce_test_570
3478700987,8/5/2023 18:45:27,6671093476,8/5/2023 18:43:59,False,cf_internal,0.863,47229650,US,Oklahoma,Tulsa,69.232.58.212,False,-1.0,0.0,-1.0,-1.0,,,"Finally , I would like to ask you which <mark>{kind=>kinds}</mark> of clothes are more suitable for that time of the year at the camp , the amount of money that more or less I would need to bring with me <mark>{=>,}</mark> and if there is any cooking equipment to cook the meals ourselves .","- Because more than just one 'kind' of clothes may be suitable, the plural is used here.
- This Oxford comma is added due to the preferred style that Grammarly uses.",human,"- ""kind"" was corrected to ""kinds"" to match the plural noun ""clothes.""
- A comma was added before a conjunction to conjoin two independent clauses.",llm,fce_test_417
3478700987,8/5/2023 19:42:04,6671096530,8/5/2023 19:38:44,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,-1.0,0.0,0.0,-1.0,Explanation 1 mentions Grammarly's preferred style; I'm not sure whether or not this should be flagged. Thanks!,,"Finally , I would like to ask you which <mark>{kind=>kinds}</mark> of clothes are more suitable for that time of the year at the camp , the amount of money that more or less I would need to bring with me <mark>{=>,}</mark> and if there is any cooking equipment to cook the meals ourselves .","- Because more than just one 'kind' of clothes may be suitable, the plural is used here.
- This Oxford comma is added due to the preferred style that Grammarly uses.",human,"- ""kind"" was corrected to ""kinds"" to match the plural noun ""clothes.""
- A comma was added before a conjunction to conjoin two independent clauses.",llm,fce_test_417
3478700988,8/12/2023 17:40:46,6673229829,8/12/2023 17:38:59,False,cf_internal,0.863,47229650,US,Oklahoma,Tulsa,69.232.58.212,False,0.0,0.0,1.0,1.0,Explanation 2 contains a grammatical error,,I find shopping <mark>{is=>to be}</mark> the most <mark>{time consuming=>time-consuming}</mark> .,"- ""is"" was changed to ""to be"" to make the sentence grammatically correct and more fluent.
- ""time-consuming"" was hyphenated to make it a compound adjective.",llm,"- ""Is"" was changed to ""to be"" because that is the collocation that is often used in ""find + something + adjective"" form.
- A hyphen is added to time consuming when we use the term ""time-consuming"" the adjective in a sentence.",human,fce_dev_261
3478700988,8/12/2023 19:01:07,6673233420,8/12/2023 19:00:29,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,0.0,0.0,1.0,1.0,,,I find shopping <mark>{is=>to be}</mark> the most <mark>{time consuming=>time-consuming}</mark> .,"- ""is"" was changed to ""to be"" to make the sentence grammatically correct and more fluent.
- ""time-consuming"" was hyphenated to make it a compound adjective.",llm,"- ""Is"" was changed to ""to be"" because that is the collocation that is often used in ""find + something + adjective"" form.
- A hyphen is added to time consuming when we use the term ""time-consuming"" the adjective in a sentence.",human,fce_dev_261
3478700989,8/11/2023 17:20:11,6673064816,8/11/2023 17:18:29,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,-1.0,0.0,0.0,-1.0,,,"If the <mark>{keysize=>key size}</mark> is "" k "" , this attack uses only 2k + 1encryptions ( and decryptions ) ( and "" O ( 2k ) "" memory <mark>{in case=>if}</mark> a look-up table <mark>{have=>has}</mark> been built for the set of forward computations ) <mark>{=>,}</mark> in contrast to the naive attack , which needs 22 <mark>{·=>}</mark> k encryptions but "" O ( 1 ) "" space .","- ""Keysize"" was changed to ""key size"" for clarity.
- ""In case"" was changed to ""if"" for conciseness.
- ""Have"" was changed to ""has"" to match the singular subject ""look-up table.""
- A comma was added after the parenthesis to separate the contrasting clauses.
- The multiplication symbol ""·"" was removed for simplicity.",llm,"- ""Key size"" should be two words unless it has a special meaning here.
- ""If"" is better here because it is the case under the condition of ""a look-up table"" having been built.
- ""Look-up table"" is singular, so ""has"" should be used to agree with the subject.
- This parenthetical is set off with a comma.
- This dot is removed because it appears to be a typo.",human,wiki_test_218
3478700989,8/11/2023 19:32:29,6673087583,8/11/2023 19:27:09,False,cf_internal,0.8535,47231636,US,North Carolina,Greensboro,173.94.131.175,False,0.0,0.0,0.0,0.0,,,"If the <mark>{keysize=>key size}</mark> is "" k "" , this attack uses only 2k + 1encryptions ( and decryptions ) ( and "" O ( 2k ) "" memory <mark>{in case=>if}</mark> a look-up table <mark>{have=>has}</mark> been built for the set of forward computations ) <mark>{=>,}</mark> in contrast to the naive attack , which needs 22 <mark>{·=>}</mark> k encryptions but "" O ( 1 ) "" space .","- ""Keysize"" was changed to ""key size"" for clarity.
- ""In case"" was changed to ""if"" for conciseness.
- ""Have"" was changed to ""has"" to match the singular subject ""look-up table.""
- A comma was added after the parenthesis to separate the contrasting clauses.
- The multiplication symbol ""·"" was removed for simplicity.",llm,"- ""Key size"" should be two words unless it has a special meaning here.
- ""If"" is better here because it is the case under the condition of ""a look-up table"" having been built.
- ""Look-up table"" is singular, so ""has"" should be used to agree with the subject.
- This parenthetical is set off with a comma.
- This dot is removed because it appears to be a typo.",human,wiki_test_218
3478700989,8/11/2023 20:21:58,6673096751,8/11/2023 20:19:24,False,cf_internal,0.8801,47306291,GR,Attica,Athens,91.138.144.163,False,0.0,0.0,0.0,0.0,,,"If the <mark>{keysize=>key size}</mark> is "" k "" , this attack uses only 2k + 1encryptions ( and decryptions ) ( and "" O ( 2k ) "" memory <mark>{in case=>if}</mark> a look-up table <mark>{have=>has}</mark> been built for the set of forward computations ) <mark>{=>,}</mark> in contrast to the naive attack , which needs 22 <mark>{·=>}</mark> k encryptions but "" O ( 1 ) "" space .","- ""Keysize"" was changed to ""key size"" for clarity.
- ""In case"" was changed to ""if"" for conciseness.
- ""Have"" was changed to ""has"" to match the singular subject ""look-up table.""
- A comma was added after the parenthesis to separate the contrasting clauses.
- The multiplication symbol ""·"" was removed for simplicity.",llm,"- ""Key size"" should be two words unless it has a special meaning here.
- ""If"" is better here because it is the case under the condition of ""a look-up table"" having been built.
- ""Look-up table"" is singular, so ""has"" should be used to agree with the subject.
- This parenthetical is set off with a comma.
- This dot is removed because it appears to be a typo.",human,wiki_test_218
3478700992,8/12/2023 03:03:55,6673125791,8/12/2023 03:02:55,False,cf_internal,0.8865,47306603,PH,Bicol,San Juan Pequeno,112.198.168.135,False,0.0,-1.0,0.0,-1.0,,,Being a pro-wrestler was always a goal of Beth <mark>{'s she=>'s. She}</mark> believed that having a good <mark>{amatur=>amateur}</mark> background would give her solid foundations for a pro career .,"- A period was added to separate the two independent clauses.
- ""She"" was added after the possessive pronoun ""Beth's"" to clarify the subject of the second clause.
- ""Amatur"" was corrected to ""amateur.""",llm,"- A period was inserted and ""She"" was capitalized to mark the beginning of a new sentence.",human,wiki_test_270
3478700992,8/12/2023 16:26:26,6673226278,8/12/2023 16:24:42,False,cf_internal,0.863,47229650,US,Oklahoma,Tulsa,69.232.58.212,False,1.0,-1.0,0.0,-1.0,,,Being a pro-wrestler was always a goal of Beth <mark>{'s she=>'s. She}</mark> believed that having a good <mark>{amatur=>amateur}</mark> background would give her solid foundations for a pro career .,"- A period was added to separate the two independent clauses.
- ""She"" was added after the possessive pronoun ""Beth's"" to clarify the subject of the second clause.
- ""Amatur"" was corrected to ""amateur.""",llm,"- A period was inserted and ""She"" was capitalized to mark the beginning of a new sentence.",human,wiki_test_270
3478700993,8/19/2023 22:43:36,6675328502,8/19/2023 22:42:41,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,0.0,0.0,1.0,1.0,,,"These research fellowships and research awards can be obtained by young postdoctoral researchers at the beginning of their academic career <mark>{,=>;}</mark> by experienced , established scholars and scientists <mark>{,=>;}</mark> or even <mark>{=>by}</mark> leading authorities in their discipline .","- The commas between the three options were replaced with semicolons to separate the three items in a clearer way.
- The preposition ""by"" was added before ""leading authorities"" to make it clear that it is also an option for obtaining the fellowships and awards.",llm,"- Comma replaced with a semicolon to separate phrases that have commas in them
- Comma replaced with a semicolon to separate phrases that have commas in them
- 'by' inserted for stylistic consistency",human,wiki_dev_652
3478700993,8/20/2023 17:06:02,6675368733,8/20/2023 17:04:10,False,cf_internal,0.8535,47231636,US,North Carolina,Greensboro,24.199.203.198,False,1.0,0.0,1.0,1.0,,,"These research fellowships and research awards can be obtained by young postdoctoral researchers at the beginning of their academic career <mark>{,=>;}</mark> by experienced , established scholars and scientists <mark>{,=>;}</mark> or even <mark>{=>by}</mark> leading authorities in their discipline .","- The commas between the three options were replaced with semicolons to separate the three items in a clearer way.
- The preposition ""by"" was added before ""leading authorities"" to make it clear that it is also an option for obtaining the fellowships and awards.",llm,"- Comma replaced with a semicolon to separate phrases that have commas in them
- Comma replaced with a semicolon to separate phrases that have commas in them
- 'by' inserted for stylistic consistency",human,wiki_dev_652
3478700996,8/6/2023 16:32:57,6671142951,8/6/2023 16:31:55,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,1.0,0.0,1.0,1.0,,,"Early European explorers to North America , who were familiar with the smaller red deer of Europe , believed that the much larger North American animal looked more like a moose , hence they used the common European name for the moose , which is often called an "" <mark>{Elk "" .=>elk .""}</mark>","- The quotation mark after ""elk"" was not closed, so it was added to close the quotation.",llm,"- ""Elk"" was rewritten in lowercase letters because it is a common noun. Generally, only proper nouns should be capitalized within the sentence.",human,wiki_dev_698
