id,errant_original_string,errant_revised_string,errant_error_type,algorithm_n_revisions,original,revised,algorithm_aligned
fce_test_770,could,can,R:VERB:TENSE,5,"In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example , it provides differents kinds of tours around Mexico .","In addition , the resort has an interesting historical and architectural background , as well as the best facilities and activities that you can find in Mexico .","In addition {=>,} the resort has an interesting {History=>historical and architectural} background {about arquitectory and=>, as well as} the best facilities and activities that you {could have=>can find} in Mexico {for example , it provides differents kinds of tours around Mexico=>} ."
fce_test_770,have,find,R:VERB,5,"In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example , it provides differents kinds of tours around Mexico .","In addition , the resort has an interesting historical and architectural background , as well as the best facilities and activities that you can find in Mexico .","In addition {=>,} the resort has an interesting {History=>historical and architectural} background {about arquitectory and=>, as well as} the best facilities and activities that you {could have=>can find} in Mexico {for example , it provides differents kinds of tours around Mexico=>} ."
fce_test_770,"Mexico for example , it provides differents kinds of tours around",,U:OTHER,5,"In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example , it provides differents kinds of tours around Mexico .","In addition , the resort has an interesting historical and architectural background , as well as the best facilities and activities that you can find in Mexico .","In addition {=>,} the resort has an interesting {History=>historical and architectural} background {about arquitectory and=>, as well as} the best facilities and activities that you {could have=>can find} in Mexico {for example , it provides differents kinds of tours around Mexico=>} ."
fce_dev_231,Especially I,I especially,R:WO,3,Especially I liked that time .,I especially liked that .,{Especially=>} I {=>especially} liked that {time=>} .
fce_dev_231,time,,U:NOUN,3,Especially I liked that time .,I especially liked that .,{Especially=>} I {=>especially} liked that {time=>} .
wiki_test_557,,",",M:PUNCT,1,"He has consulted on liturgy for Pope John Paul II , Pope Benedict XVI and the United States Conference of Catholic Bishops .","He has consulted on liturgy for Pope John Paul II , Pope Benedict XVI , and the United States Conference of Catholic Bishops .","He has consulted on liturgy for Pope John Paul II , Pope Benedict XVI {=>,} and the United States Conference of Catholic Bishops ."
fce_test_647,are,is,R:VERB:SVA,2,Here are the information which you asked me for .,Here is the information you asked me for .,Here {are=>is} the information {which=>} you asked me for .
fce_test_647,which,,U:DET,2,Here are the information which you asked me for .,Here is the information you asked me for .,Here {are=>is} the information {which=>} you asked me for .
wiki_dev_871,Ukrainians,"Ukrainians,",R:OTHER,1,"The population of the Kresy was multi-ethnic , primarily comprising Poles , Ukrainians and Belarusians .","The population of the Kresy was multi-ethnic , primarily comprising Poles , Ukrainians, and Belarusians .","The population of the Kresy was multi-ethnic , primarily comprising Poles , {Ukrainians=>Ukrainians,} and Belarusians ."
wiki_dev_700,",",,U:PUNCT,2,"Zhang 's big break came in March 2007 when she was cast in the supporting role of Kati Farkas in the television adaptation of the popular young adult novels , "" Gossip Girl "" .","Zhang 's big break came in March 2007 when she was cast in the supporting role of Kati Farkas in the television adaptation of the popular young adult novels "" Gossip Girl .""","Zhang 's big break came in March 2007 when she was cast in the supporting role of Kati Farkas in the television adaptation of the popular young adult novels {,=>} "" Gossip Girl {"" .=>.""}"
wiki_dev_700,""" .",".""",R:PUNCT,2,"Zhang 's big break came in March 2007 when she was cast in the supporting role of Kati Farkas in the television adaptation of the popular young adult novels , "" Gossip Girl "" .","Zhang 's big break came in March 2007 when she was cast in the supporting role of Kati Farkas in the television adaptation of the popular young adult novels "" Gossip Girl .""","Zhang 's big break came in March 2007 when she was cast in the supporting role of Kati Farkas in the television adaptation of the popular young adult novels {,=>} "" Gossip Girl {"" .=>.""}"
fce_test_476,,",",M:PUNCT,1,"In the future , it will be able to help people even more since it has been increasing its capacity day after day .","In the future , it will be able to help people even more , since it has been increasing its capacity day after day .","In the future , it will be able to help people even more {=>,} since it has been increasing its capacity day after day ."
